NU_ANO,TP_FAIXA_ETARIA,TP_ESCOLA,SG_UF_PROVA,QTD
2023,3,3,BA,6390
2023,3,3,CE,3353
2023,3,3,DF,3122
2023,3,3,ES,1900
2023,3,3,GO,3379
2023,3,3,MA,1456
2023,3,3,MG,10327
2023,3,3,MS,522
2023,3,3,MT,1622
2023,3,3,PA,2944
2023,3,3,PB,1741
2023,3,3,PE,3621
2023,3,3,PI,1677
2023,3,3,PR,2381
2023,3,3,RJ,13035
2023,3,3,RN,2074
2023,3,3,RO,447
2023,3,3,RR,176
2023,3,3,RS,6065
2023,3,3,SC,3956
2023,3,3,SE,1293
2023,3,3,SP,29095
2023,3,3,TO,348
2023,4,1,AC,2111
2023,4,1,AL,6288
2023,4,1,AM,6233
2023,4,1,AP,1978
2023,4,1,BA,28804
2023,4,1,CE,16376
2023,4,1,DF,5660
2023,4,1,ES,5578
2023,4,1,GO,8985
2023,4,1,MA,15182
2023,4,1,MG,33401
2023,4,1,MS,3070
2023,4,1,MT,4711
2023,4,1,PA,18250
2023,4,1,PB,9764
2023,4,1,PE,17899
2023,4,1,PI,8409
2023,4,1,PR,9941
2023,4,1,RJ,25276
2023,4,1,RN,8161
2023,4,1,RO,2154
2023,4,1,RR,841
2023,4,1,RS,13527
2023,4,1,SC,5434
2023,4,1,SE,5458
2023,4,1,SP,49032
2023,4,1,TO,2507
2023,4,2,AC,682
2023,4,2,AL,3641
2023,4,2,AM,3922
2023,4,2,AP,1067
2023,4,2,BA,10239
2023,4,2,CE,9147
2023,4,2,DF,1990
2023,4,2,ES,3144
2023,4,2,GO,4893
2023,4,2,MA,5049
2023,4,2,MG,6240
2023,4,2,MS,1144
2023,4,2,MT,1433
2023,4,2,PA,7397
2023,4,2,PB,3624
2023,4,2,PE,5681
2023,4,2,PI,3330
2023,4,2,PR,4316
2023,4,2,RJ,8417
2023,4,2,RN,3743
2023,4,2,RO,1224
2023,4,2,RR,241
2023,4,2,RS,5270
2023,4,2,SC,2717
2023,4,2,SE,2065
2023,4,2,SP,8337
2023,4,2,TO,923
2023,4,3,AC,5
2023,4,3,AL,141
2023,4,3,AM,51
2023,4,3,AP,18
2023,4,3,BA,567
2023,4,3,CE,296
2023,4,3,DF,139
2023,4,3,ES,114
2023,4,3,GO,162
2023,4,3,MA,98
2023,4,3,MG,568
2023,4,3,MS,37
2023,4,3,MT,58
2023,4,3,PA,320
2023,4,3,PB,161
2023,4,3,PE,320
2023,4,3,PI,276
2023,4,3,PR,154
2023,4,3,RJ,1352
2023,4,3,RN,185
2023,4,3,RO,21
2023,4,3,RR,7
2023,4,3,RS,252
2023,4,3,SC,131
2023,4,3,SE,112
2023,4,3,SP,1121
2023,4,3,TO,20
2023,5,1,AC,1796
2023,5,1,AL,5325
2023,5,1,AM,5028
2023,5,1,AP,1938
2023,5,1,BA,23730
2023,5,1,CE,11527
2023,5,1,DF,4514
2023,5,1,ES,4123
2023,5,1,GO,6513
2023,5,1,MA,11637
2023,5,1,MG,24318
2023,5,1,MS,2218
2023,5,1,MT,3146
2023,5,1,PA,15359
2023,5,1,PB,7952
2023,5,1,PE,13675
2023,5,1,PI,6534
2023,5,1,PR,7105
2023,5,1,RJ,18883
2023,5,1,RN,7345
2023,5,1,RO,1666
2023,5,1,RR,632
2023,5,1,RS,10124
2023,5,1,SC,3681
2023,5,1,SE,4376
2023,5,1,SP,30047
2023,5,1,TO,1849
2023,5,2,AC,217
2023,5,2,AL,1402
2023,5,2,AM,1136
2023,5,2,AP,318
2023,5,2,BA,3560
2023,5,2,CE,2915
2023,5,2,DF,471
2023,5,2,ES,636
2023,5,2,GO,1312
2023,5,2,MA,1328
2023,5,2,MG,1158
2023,5,2,MS,311
2023,5,2,MT,303
2023,5,2,PA,2974
2023,5,2,PB,1452
2023,5,2,PE,1515
2023,5,2,PI,1199
2023,5,2,PR,929
2023,5,2,RJ,2606
2023,5,2,RN,1370
2023,5,2,RO,299
2023,5,2,RR,43
2023,5,2,RS,1497
2023,5,2,SC,503
2023,5,2,SE,787
2023,5,2,SP,1065
2023,5,2,TO,286
2023,5,3,AC,2
2023,5,3,AL,16
2023,5,3,AM,12
2023,5,3,AP,4
2023,5,3,BA,77
2023,5,3,CE,35
2023,5,3,DF,8
2023,5,3,ES,10
2023,5,3,GO,15
2023,5,3,MA,22
2023,5,3,MG,44
2023,5,3,MS,1
2023,5,3,MT,12
2023,5,3,PA,52
2023,5,3,PB,23
2023,5,3,PE,42
2023,5,3,PI,35
2023,5,3,PR,14
2023,5,3,RJ,161
2023,5,3,RN,23
2023,5,3,RO,1
2023,5,3,RS,26
2023,5,3,SC,3
2023,5,3,SE,22
2023,5,3,SP,89
2023,5,3,TO,1
2023,6,1,AC,1326
2023,6,1,AL,4073
2023,6,1,AM,3990
2023,6,1,AP,1441
2023,6,1,BA,18858
2023,6,1,CE,8361
2023,6,1,DF,3238
2023,6,1,ES,3134
2023,6,1,GO,4433
2023,6,1,MA,8052
2023,6,1,MG,17052
2023,6,1,MS,1732
2023,6,1,MT,2185
2023,6,1,PA,11778
2023,6,1,PB,6292
2023,6,1,PE,9916
2023,6,1,PI,5005
2023,6,1,PR,5184
2023,6,1,RJ,13310
2023,6,1,RN,5794
2023,6,1,RO,1331
2023,6,1,RR,423
2023,6,1,RS,7536
2023,6,1,SC,2762
2023,6,1,SE,3332
2023,6,1,SP,19938
2023,6,1,TO,1267
2023,6,2,AC,89
2023,6,2,AL,518
2023,6,2,AM,506
2023,6,2,AP,142
2023,6,2,BA,1483
2023,6,2,CE,1109
2023,6,2,DF,159
2023,6,2,ES,201
2023,6,2,GO,492
2023,6,2,MA,420
2023,6,2,MG,451
2023,6,2,MS,136
2023,6,2,MT,136
2023,6,2,PA,1083
2023,6,2,PB,615
2023,6,2,PE,464
2023,6,2,PI,446
2023,6,2,PR,300
2023,6,2,RJ,886
2023,6,2,RN,513
2023,6,2,RO,100
2023,6,2,RR,12
2023,6,2,RS,494
2023,6,2,SC,134
2023,6,2,SE,281
2023,6,2,SP,278
2023,6,2,TO,88
2023,6,3,AL,1
2023,6,3,AM,2
2023,6,3,AP,1
2023,6,3,BA,16
2023,6,3,CE,5
2023,6,3,DF,1
2023,6,3,ES,4
2023,6,3,GO,6
2023,6,3,MA,2
2023,6,3,MG,3
2023,6,3,MS,1
2023,6,3,MT,1
2023,6,3,PA,14
2023,6,3,PB,6
2023,6,3,PE,4
2023,6,3,PI,5
2023,6,3,PR,1
2023,6,3,RJ,28
2023,6,3,RN,8
2023,6,3,RO,1
2023,6,3,RS,4
2023,6,3,SC,1
2023,6,3,SP,7
2023,6,1,AC,1026
2023,6,1,AL,3128
2023,6,1,AM,3360
2023,6,1,AP,1290
2023,6,1,BA,14618
2023,6,1,CE,6132
2023,6,1,DF,2425
2023,6,1,ES,2368
2023,6,1,GO,3345
2023,6,1,MA,6222
2023,6,1,MG,12907
2023,6,1,MS,1380
2023,6,1,MT,1682
2023,6,1,PA,9580
2023,6,1,PB,5023
2023,6,1,PE,7763
2023,6,1,PI,3836
2023,6,1,PR,3900
2023,6,1,RJ,9889
2023,6,1,RN,4672
2023,6,1,RO,1038
2023,6,1,RR,305
2023,6,1,RS,5495
2023,6,1,SC,2087
2023,6,1,SE,2729
2023,6,1,SP,14790
2023,6,1,TO,1002
2023,6,2,AC,47
2023,6,2,AL,248
2023,6,2,AM,257
2023,6,2,AP,79
2023,6,2,BA,768
2023,6,2,CE,607
2023,6,2,DF,67
2023,6,2,ES,69
2023,6,2,GO,251
2023,6,2,MA,188
2023,6,2,MG,306
2023,6,2,MS,55
2023,6,2,MT,70
2023,6,2,PA,546
2023,6,2,PB,316
2023,6,2,PE,228
2023,6,2,PI,196
2023,6,2,PR,150
2023,6,2,RJ,431
2023,6,2,RN,272
2023,6,2,RO,80
2023,6,2,RR,7
2023,6,2,RS,191
2023,6,2,SC,79
2023,6,2,SE,123
2023,6,2,SP,157
2023,6,2,TO,62
2023,6,3,AL,1
2023,6,3,AM,1
2023,6,3,BA,6
2023,6,3,CE,1
2023,6,3,GO,1
2023,6,3,MA,2
2023,6,3,MG,3
2023,6,3,MT,1
2023,6,3,PA,5
2023,6,3,PB,3
2023,6,3,PE,1
2023,6,3,PI,1
2023,6,3,PR,1
2023,6,3,RJ,9
2023,6,3,RN,1
2023,6,3,RO,1
2023,6,3,RS,2
2023,6,3,SP,2
2023,6,1,AC,858
2023,6,1,AL,2571
2023,6,1,AM,2818
2023,6,1,AP,1111
2023,6,1,BA,12019
2023,6,1,CE,5028
2023,6,1,DF,1962
2023,6,1,ES,2021
2023,6,1,GO,2692
2023,6,1,MA,5179
2023,6,1,MG,10423
2023,6,1,MS,1068
2023,6,1,MT,1343
2023,6,1,PA,7652
2023,6,1,PB,3921
2023,6,1,PE,6155
2023,6,1,PI,3051
2023,6,1,PR,3173
2023,6,1,RJ,8513
2023,6,1,RN,3814
2023,6,1,RO,938
2023,6,1,RR,286
2023,6,1,RS,4551
2023,6,1,SC,1804
2023,6,1,SE,2101
2023,6,1,SP,12284
2023,6,1,TO,686
2023,6,2,AC,26
2023,6,2,AL,168
2023,6,2,AM,205
2023,6,2,AP,43
2023,6,2,BA,425
2023,6,2,CE,370
2023,6,2,DF,59
2023,6,2,ES,56
2023,6,2,GO,171
2023,6,2,MA,129
2023,6,2,MG,221
2023,6,2,MS,40
2023,6,2,MT,39
2023,6,2,PA,333
2023,6,2,PB,208
2023,6,2,PE,121
2023,6,2,PI,126
2023,6,2,PR,95
2023,6,2,RJ,275
2023,6,2,RN,151
2023,6,2,RO,57
2023,6,2,RR,8
2023,6,2,RS,145
2023,6,2,SC,52
2023,6,2,SE,85
2023,6,2,SP,140
2023,6,2,TO,25
2023,6,3,AP,1
2023,6,3,BA,1
2023,6,3,DF,2
2023,6,3,MG,1
2023,6,3,MS,1
2023,6,3,MT,1
2023,6,3,PA,3
2023,6,3,PE,1
2023,6,3,PR,1
2023,6,3,RJ,2
2023,6,3,RS,2
2023,6,3,SC,1
2023,6,3,SP,1
2023,6,1,AC,797
2023,6,1,AL,2188
2023,6,1,AM,2382
2023,6,1,AP,926
2023,6,1,BA,9613
2023,6,1,CE,4089
2023,6,1,DF,1624
2023,6,1,ES,1625
2023,6,1,GO,2176
2023,6,1,MA,4083
2023,6,1,MG,8213
2023,6,1,MS,958
2023,6,1,MT,1140
2023,6,1,PA,6491
2023,6,1,PB,3193
2023,6,1,PE,5141
2023,6,1,PI,2306
2023,6,1,PR,2684
2023,6,1,RJ,6867
2023,6,1,RN,3191
2023,6,1,RO,797
2023,6,1,RR,222
2023,6,1,RS,3912
2023,6,1,SC,1473
2023,6,1,SE,1758
2023,6,1,SP,10027
2023,6,1,TO,653
2023,6,2,AC,29
2023,6,2,AL,137
2023,6,2,AM,156
2023,6,2,AP,30
2023,6,2,BA,256
2023,6,2,CE,281
2023,6,2,DF,31
2023,6,2,ES,45
2023,6,2,GO,118
2023,6,2,MA,94
2023,6,2,MG,171
2023,6,2,MS,24
2023,6,2,MT,40
2023,6,2,PA,254
2023,6,2,PB,146
2023,6,2,PE,84
2023,6,2,PI,76
2023,6,2,PR,79
2023,6,2,RJ,225
2023,6,2,RN,85
2023,6,2,RO,50
2023,6,2,RR,4
2023,6,2,RS,115
2023,6,2,SC,39
2023,6,2,SE,61
2023,6,2,SP,139
2023,6,2,TO,35
2023,6,3,AM,1
2023,6,3,CE,1
2023,6,3,MG,2
2023,6,3,PA,5
2023,6,3,PE,2
2023,6,3,PI,1
2023,6,3,RJ,6
2023,6,3,RN,3
2023,6,3,RS,2
2023,6,3,SC,1
2023,6,3,SP,2
2023,6,1,AC,629
2023,6,1,AL,1800
2023,6,1,AM,2116
2023,6,1,AP,785
2023,6,1,BA,7363
2023,6,1,CE,3222
2023,6,1,DF,1414
2023,6,1,ES,1399
2023,6,1,GO,1756
2023,6,1,MA,3103
2023,6,1,MG,6581
2023,6,1,MS,780
2023,6,1,MT,1010
2023,6,1,PA,5333
2023,6,1,PB,2642
2023,6,1,PE,4088
2023,6,1,PI,1909
2023,6,1,PR,2131
2023,6,1,RJ,5189
2023,6,1,RN,2685
2023,6,1,RO,683
2023,6,1,RR,163
2023,6,1,RS,3036
2023,6,1,SC,1209
2023,6,1,SE,1358
2023,6,1,SP,8016
2023,6,1,TO,471
2023,6,2,AC,12
2023,6,2,AL,97
2023,6,2,AM,111
2023,6,2,AP,25
2023,6,2,BA,217
2023,6,2,CE,239
2023,6,2,DF,23
2023,6,2,ES,28
2023,6,2,GO,107
2023,6,2,MA,60
2023,6,2,MG,126
2023,6,2,MS,26
2023,6,2,MT,49
2023,6,2,PA,200
2023,6,2,PB,124
2023,6,2,PE,90
2023,6,2,PI,77
2023,6,2,PR,53
2023,6,2,RJ,181
2023,6,2,RN,76
2023,6,2,RO,39
2023,6,2,RR,4
2023,6,2,RS,71
2023,6,2,SC,21
2023,6,2,SE,42
2023,6,2,SP,117
2023,6,2,TO,27
2023,6,3,AP,1
2023,6,3,CE,1
2023,6,3,ES,1
2023,6,3,PA,3
2023,6,3,PR,1
2023,6,3,RJ,2
2023,6,3,RO,1
2023,6,3,RS,2
2023,6,3,SP,2
2023,6,1,AC,2063
2023,6,1,AL,6003
2023,6,1,AM,7543
2023,6,1,AP,2823
2023,6,1,BA,23669
2023,6,1,CE,11638
2023,6,1,DF,4687
2023,6,1,ES,4332
2023,6,1,GO,5765
2023,6,1,MA,10143
2023,6,1,MG,21332
2023,6,1,MS,2741
2023,6,1,MT,3495
2023,6,1,PA,19796
2023,6,1,PB,9267
2023,6,1,PE,13597
2023,6,1,PI,5973
2023,6,1,PR,7401
2023,6,1,RJ,17846
2023,6,1,RN,9210
2023,6,1,RO,2623
2023,6,1,RR,594
2023,6,1,RS,9765
2023,6,1,SC,4291
2023,6,1,SE,4482
2023,6,1,SP,25410
2023,6,1,TO,1505
2023,6,2,AC,67
2023,6,2,AL,518
2023,6,2,AM,545
2023,6,2,AP,81
2023,6,2,BA,553
2023,6,2,CE,969
2023,6,2,DF,88
2023,6,2,ES,115
2023,6,2,GO,417
2023,6,2,MA,194
2023,6,2,MG,478
2023,6,2,MS,88
2023,6,2,MT,113
2023,6,2,PA,639
2023,6,2,PB,437
2023,6,2,PE,335
2023,6,2,PI,265
2023,6,2,PR,270
2023,6,2,RJ,618
2023,6,2,RN,238
2023,6,2,RO,126
2023,6,2,RR,10
2023,6,2,RS,263
2023,6,2,SC,120
2023,6,2,SE,128
2023,6,2,SP,518
2023,6,2,TO,60
2023,6,3,AM,2
2023,6,3,BA,1
2023,6,3,CE,4
2023,6,3,DF,1
2023,6,3,ES,1
2023,6,3,GO,1
2023,6,3,MA,1
2023,6,3,MG,1
2023,6,3,MS,2
2023,6,3,MT,3
2023,6,3,PA,2
2023,6,3,PR,2
2023,6,3,RJ,8
2023,6,3,RN,1
2023,6,3,RS,7
2023,6,3,SC,2
2023,6,3,SE,2
2023,6,3,SP,4
2023,6,1,AC,1119
2023,6,1,AL,3114
2023,6,1,AM,3896
2023,6,1,AP,1792
2023,6,1,BA,11840
2023,6,1,CE,6108
2023,6,1,DF,2760
2023,6,1,ES,2430
2023,6,1,GO,3102
2023,6,1,MA,5412
2023,6,1,MG,11334
2023,6,1,MS,1641
2023,6,1,MT,2128
2023,6,1,PA,11488
2023,6,1,PB,5158
2023,6,1,PE,7381
2023,6,1,PI,3261
2023,6,1,PR,3886
2023,6,1,RJ,9312
2023,6,1,RN,5055
2023,6,1,RO,1527
2023,6,1,RR,358
2023,6,1,RS,5287
2023,6,1,SC,2173
2023,6,1,SE,2391
2023,6,1,SP,13008
2023,6,1,TO,823
2023,6,2,AC,35
2023,6,2,AL,427
2023,6,2,AM,370
2023,6,2,AP,22
2023,6,2,BA,310
2023,6,2,CE,653
2023,6,2,DF,61
2023,6,2,ES,78
2023,6,2,GO,339
2023,6,2,MA,136
2023,6,2,MG,349
2023,6,2,MS,53
2023,6,2,MT,75
2023,6,2,PA,390
2023,6,2,PB,292
2023,6,2,PE,244
2023,6,2,PI,180
2023,6,2,PR,179
2023,6,2,RJ,461
2023,6,2,RN,133
2023,6,2,RO,94
2023,6,2,RR,10
2023,6,2,RS,169
2023,6,2,SC,73
2023,6,2,SE,61
2023,6,2,SP,328
2023,6,2,TO,43
2023,6,3,AL,1
2023,6,3,AP,1
2023,6,3,BA,1
2023,6,3,CE,2
2023,6,3,ES,2
2023,6,3,GO,1
2023,6,3,MT,2
2023,6,3,PA,10
2023,6,3,RJ,5
2023,6,3,RO,1
2023,6,3,RS,3
2023,6,3,SP,3
2023,6,1,AC,842
2023,6,1,AL,2241
2023,6,1,AM,2924
2023,6,1,AP,1409
2023,6,1,BA,9350
2023,6,1,CE,4239
2023,6,1,DF,2183
2023,6,1,ES,1878
2023,6,1,GO,2247
2023,6,1,MA,3777
2023,6,1,MG,7604
2023,6,1,MS,1222
2023,6,1,MT,1650
2023,6,1,PA,8281
2023,6,1,PB,3853
2023,6,1,PE,5397
2023,6,1,PI,2375
2023,6,1,PR,2484
2023,6,1,RJ,6661
2023,6,1,RN,3715
2023,6,1,RO,1134
2023,6,1,RR,231
2023,6,1,RS,3773
2023,6,1,SC,1424
2023,6,1,SE,1651
2023,6,1,SP,9224
2023,6,1,TO,494
2023,6,2,AC,14
2023,6,2,AL,373
2023,6,2,AM,268
2023,6,2,AP,32
2023,6,2,BA,225
2023,6,2,CE,577
2023,6,2,DF,41
2023,6,2,ES,66
2023,6,2,GO,349
2023,6,2,MA,103
2023,6,2,MG,304
2023,6,2,MS,44
2023,6,2,MT,60
2023,6,2,PA,306
2023,6,2,PB,249
2023,6,2,PE,197
2023,6,2,PI,172
2023,6,2,PR,158
2023,6,2,RJ,312
2023,6,2,RN,105
2023,6,2,RO,56
2023,6,2,RR,4
2023,6,2,RS,144
2023,6,2,SC,58
2023,6,2,SE,57
2023,6,2,SP,321
2023,6,2,TO,41
2023,6,3,AM,1
2023,6,3,CE,3
2023,6,3,ES,1
2023,6,3,MA,1
2023,6,3,MG,2
2023,6,3,PA,4
2023,6,3,PE,1
2023,6,3,PR,1
2023,6,3,RJ,3
2023,6,3,RS,6
2023,6,3,SC,1
2023,6,3,SP,4
2023,6,1,AC,522
2023,6,1,AL,1397
2023,6,1,AM,1780
2023,6,1,AP,901
2023,6,1,BA,6424
2023,6,1,CE,2693
2023,6,1,DF,1708
2023,6,1,ES,1340
2023,6,1,GO,1465
2023,6,1,MA,2317
2023,6,1,MG,5517
2023,6,1,MS,879
2023,6,1,MT,1175
2023,6,1,PA,5618
2023,6,1,PB,2302
2023,6,1,PE,3814
2023,6,1,PI,1598
2023,6,1,PR,1661
2023,6,1,RJ,5706
2023,6,1,RN,2457
2023,6,1,RO,690
2023,6,1,RR,172
2023,6,1,RS,2788
2023,6,1,SC,879
2023,6,1,SE,1147
2023,6,1,SP,6742
2023,6,1,TO,295
2023,6,2,AC,16
2023,6,2,AL,264
2023,6,2,AM,149
2023,6,2,AP,15
2023,6,2,BA,168
2023,6,2,CE,335
2023,6,2,DF,45
2023,6,2,ES,65
2023,6,2,GO,204
2023,6,2,MA,55
2023,6,2,MG,227
2023,6,2,MS,14
2023,6,2,MT,43
2023,6,2,PA,193
2023,6,2,PB,155
2023,6,2,PE,120
2023,6,2,PI,101
2023,6,2,PR,105
2023,6,2,RJ,270
2023,6,2,RN,63
2023,6,2,RO,45
2023,6,2,RR,1
2023,6,2,RS,109
2023,6,2,SC,32
2023,6,2,SE,35
2023,6,2,SP,283
2023,6,2,TO,16
2023,6,3,AP,1
2023,6,3,CE,2
2023,6,3,ES,3
2023,6,3,PA,3
2023,6,3,PE,1
2023,6,3,PR,1
2023,6,3,RJ,1
2023,6,3,RS,3
2023,6,3,SC,1
2023,6,3,SP,4
2023,6,1,AC,259
2023,6,1,AL,739
2023,6,1,AM,1116
2023,6,1,AP,426
2023,6,1,BA,3686
2023,6,1,CE,1566
2023,6,1,DF,1136
2023,6,1,ES,887
2023,6,1,GO,908
2023,6,1,MA,1226
2023,6,1,MG,3537
2023,6,1,MS,470
2023,6,1,MT,674
2023,6,1,PA,3367
2023,6,1,PB,1317
2023,6,1,PE,2356
2023,6,1,PI,864
2023,6,1,PR,983
2023,6,1,RJ,4094
2023,6,1,RN,1327
2023,6,1,RO,381
2023,6,1,RR,72
2023,6,1,RS,1733
2023,6,1,SC,511
2023,6,1,SE,685
2023,6,1,SP,4223
2023,6,1,TO,151
2023,6,2,AC,7
2023,6,2,AL,173
2023,6,2,AM,91
2023,6,2,AP,5
2023,6,2,BA,85
2023,6,2,CE,250
2023,6,2,DF,45
2023,6,2,ES,43
2023,6,2,GO,141
2023,6,2,MA,30
2023,6,2,MG,196
2023,6,2,MS,17
2023,6,2,MT,29
2023,6,2,PA,90
2023,6,2,PB,79
2023,6,2,PE,79
2023,6,2,PI,42
2023,6,2,PR,90
2023,6,2,RJ,208
2023,6,2,RN,42
2023,6,2,RO,14
2023,6,2,RR,1
2023,6,2,RS,73
2023,6,2,SC,27
2023,6,2,SE,19
2023,6,2,SP,195
2023,6,2,TO,8
2023,6,3,ES,1
2023,6,3,GO,1
2023,6,3,MG,1
2023,6,3,PA,4
2023,6,3,PE,1
2023,6,3,PR,1
2023,6,3,RJ,5
2023,6,3,RS,1
2023,6,3,SP,3
2023,6,1,AC,104
2023,6,1,AL,434
2023,6,1,AM,527
2023,6,1,AP,239
2023,6,1,BA,2129
2023,6,1,CE,920
2023,6,1,DF,684
2023,6,1,ES,528
2023,6,1,GO,491
2023,6,1,MA,636
2023,6,1,MG,2292
2023,6,1,MS,261
2023,6,1,MT,381
2023,6,1,PA,1798
2023,6,1,PB,717
2023,6,1,PE,1427
2023,6,1,PI,484
2023,6,1,PR,524
2023,6,1,RJ,2973
2023,6,1,RN,761
2023,6,1,RO,183
2023,6,1,RR,37
2023,6,1,RS,1127
2023,6,1,SC,286
2023,6,1,SE,371
2023,6,1,SP,2799
2023,6,1,TO,97
2023,6,2,AC,1
2023,6,2,AL,140
2023,6,2,AM,42
2023,6,2,AP,1
2023,6,2,BA,42
2023,6,2,CE,164
2023,6,2,DF,24
2023,6,2,ES,37
2023,6,2,GO,79
2023,6,2,MA,13
2023,6,2,MG,132
2023,6,2,MS,4
2023,6,2,MT,14
2023,6,2,PA,70
2023,6,2,PB,63
2023,6,2,PE,59
2023,6,2,PI,41
2023,6,2,PR,68
2023,6,2,RJ,138
2023,6,2,RN,27
2023,6,2,RO,9
2023,6,2,RR,1
2023,6,2,RS,41
2023,6,2,SC,18
2023,6,2,SE,11
2023,6,2,SP,151
2023,6,2,TO,2
2023,6,3,ES,1
2023,6,3,MG,1
2023,6,3,PA,2
2023,6,3,PR,1
2023,6,3,RJ,5
2023,6,3,RS,3
2023,6,3,SE,1
2023,6,3,SP,3
2023,6,1,AC,40
2023,6,1,AL,207
2023,6,1,AM,229
2023,6,1,AP,76
2023,6,1,BA,1135
2023,6,1,CE,518
2023,6,1,DF,390
2023,6,1,ES,296
2023,6,1,GO,228
2023,6,1,MA,290
2023,6,1,MG,1369
2023,6,1,MS,106
2023,6,1,MT,163
2023,6,1,PA,815
2023,6,1,PB,366
2023,6,1,PE,736
2023,6,1,PI,249
2023,6,1,PR,267
2023,6,1,RJ,2041
2023,6,1,RN,402
2023,6,1,RO,91
2023,6,1,RR,25
2023,6,1,RS,634
2023,6,1,SC,160
2023,6,1,SE,215
2023,6,1,SP,1571
2023,6,1,TO,33
2023,6,2,AC,1
2023,6,2,AL,75
2023,6,2,AM,25
2023,6,2,AP,5
2023,6,2,BA,24
2023,6,2,CE,97
2023,6,2,DF,12
2023,6,2,ES,16
2023,6,2,GO,45
2023,6,2,MA,7
2023,6,2,MG,78
2023,6,2,MS,8
2023,6,2,MT,7
2023,6,2,PA,41
2023,6,2,PB,26
2023,6,2,PE,26
2023,6,2,PI,23
2023,6,2,PR,22
2023,6,2,RJ,85
2023,6,2,RN,14
2023,6,2,RO,4
2023,6,2,RS,28
2023,6,2,SC,7
2023,6,2,SE,5
2023,6,2,SP,97
2023,6,2,TO,3
2023,6,3,AM,1
2023,6,3,RJ,1
2023,6,3,RS,2
2023,6,3,SP,2
2023,6,1,AC,10
2023,6,1,AL,74
2023,6,1,AM,93
2023,6,1,AP,23
2023,6,1,BA,439
2023,6,1,CE,212
2023,6,1,DF,144
2023,6,1,ES,115
2023,6,1,GO,95
2023,6,1,MA,112
2023,6,1,MG,533
2023,6,1,MS,51
2023,6,1,MT,81
2023,6,1,PA,279
2023,6,1,PB,120
2023,6,1,PE,310
2023,6,1,PI,78
2023,6,1,PR,122
2023,6,1,RJ,932
2023,6,1,RN,173
2023,6,1,RO,43
2023,6,1,RR,10
2023,6,1,RS,288
2023,6,1,SC,49
2023,6,1,SE,82
2023,6,1,SP,714
2023,6,1,TO,20
2023,6,2,AC,1
2023,6,2,AL,31
2023,6,2,AM,2
2023,6,2,AP,1
2023,6,2,BA,10
2023,6,2,CE,36
2023,6,2,DF,7
2023,6,2,ES,5
2023,6,2,GO,14
2023,6,2,MA,3
2023,6,2,MG,35
2023,6,2,MS,1
2023,6,2,MT,2
2023,6,2,PA,10
2023,6,2,PB,11
2023,6,2,PE,12
2023,6,2,PI,6
2023,6,2,PR,14
2023,6,2,RJ,34
2023,6,2,RN,2
2023,6,2,RO,4
2023,6,2,RS,15
2023,6,2,SC,1
2023,6,2,SE,3
2023,6,2,SP,36
2023,6,2,TO,2
2023,6,3,MG,1
2023,6,3,RS,1
2023,6,3,SP,1
2023,6,1,AC,5
2023,6,1,AL,30
2023,6,1,AM,27
2023,6,1,AP,16
2023,6,1,BA,188
2023,6,1,CE,81
2023,6,1,DF,62
2023,6,1,ES,45
2023,6,1,GO,37
2023,6,1,MA,37
2023,6,1,MG,230
2023,6,1,MS,23
2023,6,1,MT,18
2023,6,1,PA,132
2023,6,1,PB,46
2023,6,1,PE,117
2023,6,1,PI,24
2023,6,1,PR,38
2023,6,1,RJ,418
2023,6,1,RN,56
2023,6,1,RO,8
2023,6,1,RR,1
2023,6,1,RS,95
2023,6,1,SC,25
2023,6,1,SE,17
2023,6,1,SP,271
2023,6,1,TO,5
2023,6,2,AL,6
2023,6,2,AM,2
2023,6,2,AP,1
2023,6,2,BA,3
2023,6,2,CE,18
2023,6,2,DF,3
2023,6,2,ES,1
2023,6,2,GO,6
2023,6,2,MA,3
2023,6,2,MG,16
2023,6,2,MS,1
2023,6,2,MT,1
2023,6,2,PA,2
2023,6,2,PB,2
2023,6,2,PE,3
2023,6,2,PI,2
2023,6,2,PR,6
2023,6,2,RJ,14
2023,6,2,RN,3
2023,6,2,RO,3
2023,6,2,RS,1
2023,6,2,SC,1
2023,6,2,SP,11
2023,6,1,AC,4
2023,6,1,AL,6
2023,6,1,AM,11
2023,6,1,AP,7
2023,6,1,BA,67
2023,6,1,CE,26
2023,6,1,DF,28
2023,6,1,ES,18
2023,6,1,GO,15
2023,6,1,MA,15
2023,6,1,MG,117
2023,6,1,MS,3
2023,6,1,MT,10
2023,6,1,PA,40
2023,6,1,PB,16
2023,6,1,PE,33
2023,6,1,PI,18
2023,6,1,PR,17
2023,6,1,RJ,164
2023,6,1,RN,20
2023,6,1,RR,2
2023,6,1,RS,34
2023,6,1,SC,6
2023,6,1,SE,18
2023,6,1,SP,114
2023,6,1,TO,1
2023,6,2,AL,3
2023,6,2,BA,2
2023,6,2,CE,12
2023,6,2,DF,1
2023,6,2,ES,2
2023,6,2,GO,4
2023,6,2,MG,7
2023,6,2,MT,2
2023,6,2,PA,4
2023,6,2,PE,1
2023,6,2,PI,3
2023,6,2,PR,1
2023,6,2,RJ,9
2023,6,2,RS,1
2023,6,2,SP,5
