NU_ANO,TP_ESTADO_CIVIL,TP_FAIXA_ETARIA,SG_UF_PROVA,QTD
2020,3,5,TO,33
2020,3,6,AC,26
2020,3,6,AL,47
2020,3,6,AM,55
2020,3,6,AP,15
2020,3,6,BA,170
2020,3,6,CE,76
2020,3,6,DF,50
2020,3,6,ES,32
2020,3,6,GO,90
2020,3,6,MA,95
2020,3,6,MG,227
2020,3,6,MS,28
2020,3,6,MT,31
2020,3,6,PA,92
2020,3,6,PB,53
2020,3,6,PE,108
2020,3,6,PI,47
2020,3,6,PR,78
2020,3,6,RJ,138
2020,3,6,RN,38
2020,3,6,RO,46
2020,3,6,RR,10
2020,3,6,RS,91
2020,3,6,SC,37
2020,3,6,SE,39
2020,3,6,SP,309
2020,3,6,TO,26
2020,3,6,AC,21
2020,3,6,AL,57
2020,3,6,AM,55
2020,3,6,AP,18
2020,3,6,BA,147
2020,3,6,CE,84
2020,3,6,DF,56
2020,3,6,ES,34
2020,3,6,GO,109
2020,3,6,MA,104
2020,3,6,MG,199
2020,3,6,MS,42
2020,3,6,MT,47
2020,3,6,PA,102
2020,3,6,PB,55
2020,3,6,PE,82
2020,3,6,PI,37
2020,3,6,PR,80
2020,3,6,RJ,118
2020,3,6,RN,40
2020,3,6,RO,53
2020,3,6,RR,6
2020,3,6,RS,85
2020,3,6,SC,34
2020,3,6,SE,27
2020,3,6,SP,281
2020,3,6,TO,31
2020,3,6,AC,30
2020,3,6,AL,58
2020,3,6,AM,60
2020,3,6,AP,7
2020,3,6,BA,161
2020,3,6,CE,82
2020,3,6,DF,63
2020,3,6,ES,48
2020,3,6,GO,125
2020,3,6,MA,112
2020,3,6,MG,217
2020,3,6,MS,64
2020,3,6,MT,57
2020,3,6,PA,103
2020,3,6,PB,67
2020,3,6,PE,119
2020,3,6,PI,35
2020,3,6,PR,93
2020,3,6,RJ,119
2020,3,6,RN,47
2020,3,6,RO,67
2020,3,6,RR,7
2020,3,6,RS,106
2020,3,6,SC,48
2020,3,6,SE,37
2020,3,6,SP,429
2020,3,6,TO,29
2020,3,6,AC,28
2020,3,6,AL,60
2020,3,6,AM,64
2020,3,6,AP,14
2020,3,6,BA,182
2020,3,6,CE,102
2020,3,6,DF,68
2020,3,6,ES,52
2020,3,6,GO,134
2020,3,6,MA,91
2020,3,6,MG,249
2020,3,6,MS,60
2020,3,6,MT,68
2020,3,6,PA,142
2020,3,6,PB,82
2020,3,6,PE,143
2020,3,6,PI,51
2020,3,6,PR,121
2020,3,6,RJ,147
2020,3,6,RN,59
2020,3,6,RO,95
2020,3,6,RR,9
2020,3,6,RS,101
2020,3,6,SC,48
2020,3,6,SE,44
2020,3,6,SP,434
2020,3,6,TO,29
2020,3,6,AC,36
2020,3,6,AL,84
2020,3,6,AM,76
2020,3,6,AP,13
2020,3,6,BA,185
2020,3,6,CE,123
2020,3,6,DF,68
2020,3,6,ES,55
2020,3,6,GO,153
2020,3,6,MA,100
2020,3,6,MG,307
2020,3,6,MS,64
2020,3,6,MT,80
2020,3,6,PA,121
2020,3,6,PB,105
2020,3,6,PE,160
2020,3,6,PI,54
2020,3,6,PR,157
2020,3,6,RJ,175
2020,3,6,RN,66
2020,3,6,RO,79
2020,3,6,RR,11
2020,3,6,RS,107
2020,3,6,SC,49
2020,3,6,SE,40
2020,3,6,SP,504
2020,3,6,TO,40
2020,3,6,AC,187
2020,3,6,AL,489
2020,3,6,AM,396
2020,3,6,AP,103
2020,3,6,BA,1084
2020,3,6,CE,728
2020,3,6,DF,404
2020,3,6,ES,418
2020,3,6,GO,812
2020,3,6,MA,584
2020,3,6,MG,1725
2020,3,6,MS,432
2020,3,6,MT,405
2020,3,6,PA,796
2020,3,6,PB,679
2020,3,6,PE,944
2020,3,6,PI,333
2020,3,6,PR,858
2020,3,6,RJ,1043
2020,3,6,RN,419
2020,3,6,RO,489
2020,3,6,RR,76
2020,3,6,RS,696
2020,3,6,SC,343
2020,3,6,SE,227
2020,3,6,SP,2869
2020,3,6,TO,221
2020,3,6,AC,266
2020,3,6,AL,528
2020,3,6,AM,491
2020,3,6,AP,103
2020,3,6,BA,1342
2020,3,6,CE,911
2020,3,6,DF,443
2020,3,6,ES,488
2020,3,6,GO,857
2020,3,6,MA,679
2020,3,6,MG,2018
2020,3,6,MS,473
2020,3,6,MT,467
2020,3,6,PA,959
2020,3,6,PB,861
2020,3,6,PE,1187
2020,3,6,PI,433
2020,3,6,PR,899
2020,3,6,RJ,1227
2020,3,6,RN,536
2020,3,6,RO,458
2020,3,6,RR,64
2020,3,6,RS,800
2020,3,6,SC,370
2020,3,6,SE,297
2020,3,6,SP,3261
2020,3,6,TO,177
2020,3,6,AC,217
2020,3,6,AL,443
2020,3,6,AM,539
2020,3,6,AP,143
2020,3,6,BA,1432
2020,3,6,CE,799
2020,3,6,DF,489
2020,3,6,ES,510
2020,3,6,GO,771
2020,3,6,MA,625
2020,3,6,MG,2254
2020,3,6,MS,469
2020,3,6,MT,455
2020,3,6,PA,1041
2020,3,6,PB,776
2020,3,6,PE,1077
2020,3,6,PI,447
2020,3,6,PR,876
2020,3,6,RJ,1387
2020,3,6,RN,572
2020,3,6,RO,385
2020,3,6,RR,61
2020,3,6,RS,943
2020,3,6,SC,376
2020,3,6,SE,334
2020,3,6,SP,3524
2020,3,6,TO,181
2020,3,6,AC,158
2020,3,6,AL,258
2020,3,6,AM,391
2020,3,6,AP,115
2020,3,6,BA,1111
2020,3,6,CE,588
2020,3,6,DF,474
2020,3,6,ES,454
2020,3,6,GO,578
2020,3,6,MA,447
2020,3,6,MG,1862
2020,3,6,MS,328
2020,3,6,MT,374
2020,3,6,PA,765
2020,3,6,PB,526
2020,3,6,PE,858
2020,3,6,PI,313
2020,3,6,PR,714
2020,3,6,RJ,1346
2020,3,6,RN,411
2020,3,6,RO,255
2020,3,6,RR,29
2020,3,6,RS,828
2020,3,6,SC,290
2020,3,6,SE,256
2020,3,6,SP,3034
2020,3,6,TO,114
2020,3,6,AC,82
2020,3,6,AL,208
2020,3,6,AM,269
2020,3,6,AP,79
2020,3,6,BA,818
2020,3,6,CE,411
2020,3,6,DF,339
2020,3,6,ES,346
2020,3,6,GO,389
2020,3,6,MA,253
2020,3,6,MG,1495
2020,3,6,MS,215
2020,3,6,MT,239
2020,3,6,PA,558
2020,3,6,PB,375
2020,3,6,PE,623
2020,3,6,PI,238
2020,3,6,PR,495
2020,3,6,RJ,1207
2020,3,6,RN,297
2020,3,6,RO,179
2020,3,6,RR,25
2020,3,6,RS,645
2020,3,6,SC,231
2020,3,6,SE,182
2020,3,6,SP,2204
2020,3,6,TO,71
2020,3,6,AC,47
2020,3,6,AL,122
2020,3,6,AM,153
2020,3,6,AP,40
2020,3,6,BA,531
2020,3,6,CE,279
2020,3,6,DF,236
2020,3,6,ES,196
2020,3,6,GO,208
2020,3,6,MA,163
2020,3,6,MG,998
2020,3,6,MS,138
2020,3,6,MT,143
2020,3,6,PA,387
2020,3,6,PB,216
2020,3,6,PE,391
2020,3,6,PI,155
2020,3,6,PR,317
2020,3,6,RJ,917
2020,3,6,RN,189
2020,3,6,RO,83
2020,3,6,RR,14
2020,3,6,RS,527
2020,3,6,SC,124
2020,3,6,SE,115
2020,3,6,SP,1413
2020,3,6,TO,41
2020,3,6,AC,8
2020,3,6,AL,59
2020,3,6,AM,84
2020,3,6,AP,27
2020,3,6,BA,333
2020,3,6,CE,164
2020,3,6,DF,119
2020,3,6,ES,87
2020,3,6,GO,108
2020,3,6,MA,83
2020,3,6,MG,521
2020,3,6,MS,73
2020,3,6,MT,57
2020,3,6,PA,174
2020,3,6,PB,107
2020,3,6,PE,239
2020,3,6,PI,81
2020,3,6,PR,146
2020,3,6,RJ,517
2020,3,6,RN,111
2020,3,6,RO,33
2020,3,6,RR,6
2020,3,6,RS,330
2020,3,6,SC,70
2020,3,6,SE,53
2020,3,6,SP,836
2020,3,6,TO,19
2020,3,6,AC,2
2020,3,6,AL,16
2020,3,6,AM,20
2020,3,6,AP,8
2020,3,6,BA,127
2020,3,6,CE,66
2020,3,6,DF,49
2020,3,6,ES,45
2020,3,6,GO,42
2020,3,6,MA,26
2020,3,6,MG,197
2020,3,6,MS,34
2020,3,6,MT,21
2020,3,6,PA,74
2020,3,6,PB,40
2020,3,6,PE,70
2020,3,6,PI,23
2020,3,6,PR,54
2020,3,6,RJ,276
2020,3,6,RN,29
2020,3,6,RO,15
2020,3,6,RS,128
2020,3,6,SC,29
2020,3,6,SE,24
2020,3,6,SP,311
2020,3,6,TO,9
2020,3,6,AC,3
2020,3,6,AL,8
2020,3,6,AM,9
2020,3,6,AP,3
2020,3,6,BA,44
2020,3,6,CE,12
2020,3,6,DF,18
2020,3,6,ES,10
2020,3,6,GO,16
2020,3,6,MA,16
2020,3,6,MG,49
2020,3,6,MS,7
2020,3,6,MT,12
2020,3,6,PA,20
2020,3,6,PB,11
2020,3,6,PE,21
2020,3,6,PI,8
2020,3,6,PR,19
2020,3,6,RJ,82
2020,3,6,RN,9
2020,3,6,RO,4
2020,3,6,RR,1
2020,3,6,RS,38
2020,3,6,SC,7
2020,3,6,SE,14
2020,3,6,SP,83
2020,3,6,TO,1
2020,3,6,AL,1
2020,3,6,AM,3
2020,3,6,AP,3
2020,3,6,BA,15
2020,3,6,CE,4
2020,3,6,DF,3
2020,3,6,ES,2
2020,3,6,GO,6
2020,3,6,MA,2
2020,3,6,MG,28
2020,3,6,MS,2
2020,3,6,MT,1
2020,3,6,PA,5
2020,3,6,PE,8
2020,3,6,PI,2
2020,3,6,PR,3
2020,3,6,RJ,35
2020,3,6,RN,2
2020,3,6,RO,1
2020,3,6,RR,1
2020,3,6,RS,17
2020,3,6,SC,3
2020,3,6,SP,34
2020,4,1,BA,1
2020,4,1,CE,5
2020,4,1,DF,1
2020,4,1,ES,1
2020,4,1,GO,4
2020,4,1,MA,1
2020,4,1,MG,10
2020,4,1,PA,2
2020,4,1,PB,1
2020,4,1,PE,1
2020,4,1,PI,2
2020,4,1,PR,1
2020,4,1,RJ,3
2020,4,1,RS,1
2020,4,1,SE,1
2020,4,1,SP,4
2020,4,1,TO,1
2020,4,2,AC,1
2020,4,2,AM,1
2020,4,2,AP,1
2020,4,2,BA,5
2020,4,2,CE,7
2020,4,2,GO,1
2020,4,2,MA,10
2020,4,2,MG,6
2020,4,2,MT,1
2020,4,2,PA,3
2020,4,2,PE,5
2020,4,2,PI,1
2020,4,2,PR,2
2020,4,2,RJ,5
2020,4,2,RN,1
2020,4,2,RS,4
2020,4,2,SC,7
2020,4,2,SE,1
2020,4,2,SP,25
2020,4,3,AL,1
2020,4,3,AM,3
2020,4,3,AP,1
2020,4,3,BA,8
2020,4,3,CE,10
2020,4,3,DF,1
2020,4,3,ES,3
2020,4,3,GO,10
2020,4,3,MA,2
2020,4,3,MG,7
2020,4,3,MS,2
2020,4,3,MT,5
2020,4,3,PA,4
2020,4,3,PB,1
2020,4,3,PE,11
2020,4,3,PI,2
2020,4,3,PR,4
2020,4,3,RJ,4
2020,4,3,RN,1
2020,4,3,RS,6
2020,4,3,SC,4
2020,4,3,SE,1
2020,4,3,SP,11
2020,4,3,TO,3
2020,4,4,AL,1
2020,4,4,AM,2
2020,4,4,BA,4
2020,4,4,CE,6
2020,4,4,DF,2
2020,4,4,ES,1
2020,4,4,GO,4
2020,4,4,MA,5
2020,4,4,MG,8
2020,4,4,MS,1
2020,4,4,MT,1
2020,4,4,PA,4
2020,4,4,PB,1
2020,4,4,PE,4
2020,4,4,PI,3
2020,4,4,RJ,3
2020,4,4,RN,3
2020,4,4,RO,1
2020,4,4,RS,4
2020,4,4,SE,2
2020,4,4,SP,16
2020,4,4,TO,3
2020,4,5,AL,4
2020,4,5,AM,6
2020,4,5,BA,7
2020,4,5,CE,6
2020,4,5,ES,1
2020,4,5,GO,2
2020,4,5,MA,3
2020,4,5,MG,8
2020,4,5,MS,3
2020,4,5,MT,3
2020,4,5,PA,3
2020,4,5,PB,3
2020,4,5,PE,2
2020,4,5,PI,4
2020,4,5,PR,4
2020,4,5,RJ,4
2020,4,5,RN,1
2020,4,5,RO,1
2020,4,5,SC,1
2020,4,5,SE,1
2020,4,5,SP,3
2020,4,6,AL,4
2020,4,6,AM,1
2020,4,6,AP,2
2020,4,6,BA,6
2020,4,6,CE,4
2020,4,6,DF,1
2020,4,6,GO,3
2020,4,6,MA,2
2020,4,6,MG,7
2020,4,6,MS,2
2020,4,6,MT,3
2020,4,6,PA,4
2020,4,6,PE,2
2020,4,6,PI,2
2020,4,6,PR,5
2020,4,6,RJ,4
2020,4,6,RN,3
2020,4,6,RO,2
2020,4,6,RS,3
2020,4,6,SE,1
2020,4,6,SP,10
2020,4,6,TO,1
2020,4,6,AM,1
2020,4,6,BA,2
2020,4,6,CE,4
2020,4,6,DF,1
2020,4,6,ES,2
2020,4,6,GO,2
2020,4,6,MA,1
2020,4,6,MG,5
2020,4,6,MT,1
2020,4,6,PA,6
2020,4,6,PB,4
2020,4,6,PE,8
2020,4,6,PI,1
2020,4,6,PR,3
2020,4,6,RN,3
2020,4,6,RO,1
2020,4,6,RS,2
2020,4,6,SE,2
2020,4,6,SP,6
2020,4,6,AC,2
2020,4,6,AL,3
2020,4,6,AM,1
2020,4,6,BA,7
2020,4,6,CE,2
2020,4,6,ES,1
2020,4,6,GO,3
2020,4,6,MA,4
2020,4,6,MG,7
2020,4,6,MS,2
2020,4,6,MT,1
2020,4,6,PA,3
2020,4,6,PB,1
2020,4,6,PI,1
2020,4,6,PR,4
2020,4,6,RJ,1
2020,4,6,RN,4
2020,4,6,RO,2
2020,4,6,RS,5
2020,4,6,SC,1
2020,4,6,SP,7
2020,4,6,TO,1
2020,4,6,AC,2
2020,4,6,AL,3
2020,4,6,AM,1
2020,4,6,AP,1
2020,4,6,BA,10
2020,4,6,CE,4
2020,4,6,ES,2
2020,4,6,GO,4
2020,4,6,MA,3
2020,4,6,MG,15
2020,4,6,MT,4
2020,4,6,PA,7
2020,4,6,PB,1
2020,4,6,PE,11
2020,4,6,PI,3
2020,4,6,PR,6
2020,4,6,RJ,6
2020,4,6,RN,2
2020,4,6,RO,1
2020,4,6,SC,1
2020,4,6,SE,1
2020,4,6,SP,16
2020,4,6,AL,2
2020,4,6,AM,4
2020,4,6,BA,5
2020,4,6,CE,5
2020,4,6,ES,1
2020,4,6,GO,3
2020,4,6,MG,3
2020,4,6,MT,2
2020,4,6,PA,4
2020,4,6,PB,6
2020,4,6,PE,12
2020,4,6,PI,4
2020,4,6,PR,3
2020,4,6,RJ,5
2020,4,6,RN,1
2020,4,6,RO,3
2020,4,6,RS,4
2020,4,6,SC,1
2020,4,6,SE,1
2020,4,6,SP,9
2020,4,6,TO,1
2020,4,6,AC,11
2020,4,6,AL,14
2020,4,6,AM,16
2020,4,6,AP,4
2020,4,6,BA,46
2020,4,6,CE,32
2020,4,6,DF,7
2020,4,6,ES,10
2020,4,6,GO,25
2020,4,6,MA,16
2020,4,6,MG,50
2020,4,6,MS,12
2020,4,6,MT,8
2020,4,6,PA,40
2020,4,6,PB,30
2020,4,6,PE,24
2020,4,6,PI,13
2020,4,6,PR,27
2020,4,6,RJ,23
2020,4,6,RN,14
2020,4,6,RO,13
2020,4,6,RR,4
2020,4,6,RS,18
2020,4,6,SC,13
2020,4,6,SE,7
2020,4,6,SP,50
2020,4,6,TO,8
2020,4,6,AC,7
2020,4,6,AL,27
2020,4,6,AM,29
2020,4,6,AP,5
2020,4,6,BA,61
2020,4,6,CE,33
2020,4,6,DF,18
2020,4,6,ES,10
2020,4,6,GO,32
2020,4,6,MA,29
2020,4,6,MG,69
2020,4,6,MS,15
2020,4,6,MT,17
2020,4,6,PA,55
2020,4,6,PB,29
2020,4,6,PE,32
2020,4,6,PI,21
2020,4,6,PR,40
2020,4,6,RJ,46
2020,4,6,RN,23
2020,4,6,RO,13
2020,4,6,RR,1
2020,4,6,RS,31
2020,4,6,SC,8
2020,4,6,SE,9
2020,4,6,SP,95
2020,4,6,TO,7
2020,4,6,AC,12
2020,4,6,AL,24
2020,4,6,AM,31
2020,4,6,AP,8
2020,4,6,BA,80
2020,4,6,CE,50
2020,4,6,DF,18
2020,4,6,ES,15
2020,4,6,GO,44
2020,4,6,MA,52
2020,4,6,MG,110
2020,4,6,MS,21
2020,4,6,MT,28
2020,4,6,PA,69
2020,4,6,PB,53
2020,4,6,PE,53
2020,4,6,PI,18
2020,4,6,PR,43
2020,4,6,RJ,70
2020,4,6,RN,29
2020,4,6,RO,24
2020,4,6,RR,3
2020,4,6,RS,36
2020,4,6,SC,13
2020,4,6,SE,15
2020,4,6,SP,142
2020,4,6,TO,14
2020,4,6,AC,7
2020,4,6,AL,29
2020,4,6,AM,39
2020,4,6,AP,9
2020,4,6,BA,89
2020,4,6,CE,38
2020,4,6,DF,32
2020,4,6,ES,28
2020,4,6,GO,48
2020,4,6,MA,43
2020,4,6,MG,113
2020,4,6,MS,16
2020,4,6,MT,34
2020,4,6,PA,64
2020,4,6,PB,38
2020,4,6,PE,69
2020,4,6,PI,34
2020,4,6,PR,50
2020,4,6,RJ,106
2020,4,6,RN,30
2020,4,6,RO,26
2020,4,6,RR,1
2020,4,6,RS,52
2020,4,6,SC,20
2020,4,6,SE,10
2020,4,6,SP,148
2020,4,6,TO,8
2020,4,6,AC,8
2020,4,6,AL,40
2020,4,6,AM,40
2020,4,6,AP,6
2020,4,6,BA,90
2020,4,6,CE,52
2020,4,6,DF,33
2020,4,6,ES,19
2020,4,6,GO,49
2020,4,6,MA,33
2020,4,6,MG,131
2020,4,6,MS,28
2020,4,6,MT,25
2020,4,6,PA,69
2020,4,6,PB,33
2020,4,6,PE,60
2020,4,6,PI,26
2020,4,6,PR,45
2020,4,6,RJ,145
2020,4,6,RN,32
2020,4,6,RO,22
2020,4,6,RR,4
2020,4,6,RS,70
2020,4,6,SC,14
2020,4,6,SE,15
2020,4,6,SP,190
2020,4,6,TO,10
2020,4,6,AC,6
2020,4,6,AL,27
2020,4,6,AM,22
2020,4,6,AP,7
2020,4,6,BA,81
2020,4,6,CE,65
2020,4,6,DF,18
2020,4,6,ES,20
2020,4,6,GO,45
2020,4,6,MA,27
2020,4,6,MG,133
2020,4,6,MS,17
2020,4,6,MT,24
2020,4,6,PA,63
2020,4,6,PB,30
2020,4,6,PE,68
2020,4,6,PI,31
2020,4,6,PR,39
2020,4,6,RJ,170
2020,4,6,RN,32
2020,4,6,RO,12
2020,4,6,RS,64
2020,4,6,SC,20
2020,4,6,SE,17
2020,4,6,SP,198
2020,4,6,TO,7
2020,4,6,AC,5
2020,4,6,AL,13
2020,4,6,AM,12
2020,4,6,AP,4
2020,4,6,BA,79
2020,4,6,CE,31
2020,4,6,DF,17
2020,4,6,ES,25
2020,4,6,GO,26
2020,4,6,MA,24
2020,4,6,MG,127
2020,4,6,MS,13
2020,4,6,MT,18
2020,4,6,PA,56
2020,4,6,PB,37
2020,4,6,PE,44
2020,4,6,PI,24
2020,4,6,PR,37
2020,4,6,RJ,132
2020,4,6,RN,13
2020,4,6,RO,7
2020,4,6,RR,4
2020,4,6,RS,58
2020,4,6,SC,7
2020,4,6,SE,9
2020,4,6,SP,167
2020,4,6,TO,2
2020,4,6,AC,3
2020,4,6,AL,5
2020,4,6,AM,13
2020,4,6,BA,42
2020,4,6,CE,15
2020,4,6,DF,11
2020,4,6,ES,16
2020,4,6,GO,11
2020,4,6,MA,10
2020,4,6,MG,54
2020,4,6,MS,8
2020,4,6,MT,10
2020,4,6,PA,35
2020,4,6,PB,15
2020,4,6,PE,31
2020,4,6,PI,10
2020,4,6,PR,15
2020,4,6,RJ,85
2020,4,6,RN,10
2020,4,6,RO,2
2020,4,6,RR,3
2020,4,6,RS,46
2020,4,6,SC,8
2020,4,6,SE,4
2020,4,6,SP,105
2020,4,6,TO,3
2020,4,6,AC,1
2020,4,6,AL,3
2020,4,6,AM,4
2020,4,6,AP,2
2020,4,6,BA,26
2020,4,6,CE,10
2020,4,6,DF,6
2020,4,6,ES,5
2020,4,6,GO,5
2020,4,6,MA,6
2020,4,6,MG,32
2020,4,6,MS,3
2020,4,6,MT,4
2020,4,6,PA,6
2020,4,6,PB,4
2020,4,6,PE,16
2020,4,6,PI,3
2020,4,6,PR,4
2020,4,6,RJ,47
2020,4,6,RN,2
2020,4,6,RO,1
2020,4,6,RS,15
2020,4,6,SC,1
2020,4,6,SE,4
2020,4,6,SP,38
2020,4,6,TO,3
2020,4,6,AL,2
2020,4,6,AM,1
2020,4,6,BA,10
2020,4,6,CE,5
2020,4,6,DF,4
2020,4,6,ES,5
2020,4,6,GO,1
2020,4,6,MA,3
2020,4,6,MG,17
2020,4,6,MS,1
2020,4,6,MT,2
2020,4,6,PA,6
2020,4,6,PB,6
2020,4,6,PE,7
2020,4,6,PI,1
2020,4,6,PR,3
2020,4,6,RJ,36
2020,4,6,RS,7
2020,4,6,SC,1
2020,4,6,SE,1
2020,4,6,SP,23
2020,4,6,TO,1
2021,0,1,AC,42
2021,0,1,AL,124
2021,0,1,AM,121
2021,0,1,AP,46
2021,0,1,BA,722
2021,0,1,CE,689
2021,0,1,DF,146
2021,0,1,ES,92
2021,0,1,GO,436
2021,0,1,MA,436
2021,0,1,MG,689
2021,0,1,MS,145
2021,0,1,MT,181
2021,0,1,PA,536
2021,0,1,PB,335
2021,0,1,PE,625
2021,0,1,PI,291
2021,0,1,PR,451
2021,0,1,RJ,370
2021,0,1,RN,112
2021,0,1,RO,65
2021,0,1,RR,24
2021,0,1,RS,296
2021,0,1,SC,304
2021,0,1,SE,245
2021,0,1,SP,1197
2021,0,1,TO,124
2021,0,2,AC,122
2021,0,2,AL,264
2021,0,2,AM,434
2021,0,2,AP,111
2021,0,2,BA,1458
2021,0,2,CE,1949
2021,0,2,DF,325
2021,0,2,ES,298
2021,0,2,GO,1156
2021,0,2,MA,980
2021,0,2,MG,1272
2021,0,2,MS,323
2021,0,2,MT,391
2021,0,2,PA,849
2021,0,2,PB,570
2021,0,2,PE,1372
2021,0,2,PI,508
2021,0,2,PR,1240
2021,0,2,RJ,956
2021,0,2,RN,246
2021,0,2,RO,151
2021,0,2,RR,24
2021,0,2,RS,803
2021,0,2,SC,669
2021,0,2,SE,333
2021,0,2,SP,3308
2021,0,2,TO,251
2021,0,3,AC,151
2021,0,3,AL,271
2021,0,3,AM,596
2021,0,3,AP,110
2021,0,3,BA,1660
2021,0,3,CE,2266
2021,0,3,DF,324
2021,0,3,ES,363
2021,0,3,GO,1265
2021,0,3,MA,1068
2021,0,3,MG,1231
2021,0,3,MS,196
2021,0,3,MT,387
2021,0,3,PA,852
2021,0,3,PB,493
2021,0,3,PE,1452
2021,0,3,PI,536
2021,0,3,PR,679
2021,0,3,RJ,896
2021,0,3,RN,352
2021,0,3,RO,250
2021,0,3,RR,43
2021,0,3,RS,868
2021,0,3,SC,662
2021,0,3,SE,273
2021,0,3,SP,2211
2021,0,3,TO,237
2021,0,4,AC,97
2021,0,4,AL,132
2021,0,4,AM,316
2021,0,4,AP,65
2021,0,4,BA,1015
2021,0,4,CE,1015
2021,0,4,DF,157
2021,0,4,ES,190
2021,0,4,GO,590
2021,0,4,MA,486
2021,0,4,MG,608
2021,0,4,MS,119
2021,0,4,MT,174
2021,0,4,PA,578
2021,0,4,PB,307
2021,0,4,PE,632
2021,0,4,PI,326
2021,0,4,PR,351
2021,0,4,RJ,469
2021,0,4,RN,244
2021,0,4,RO,115
2021,0,4,RR,27
2021,0,4,RS,449
2021,0,4,SC,230
2021,0,4,SE,156
2021,0,4,SP,918
2021,0,4,TO,113
2021,0,5,AC,70
2021,0,5,AL,85
2021,0,5,AM,224
2021,0,5,AP,52
2021,0,5,BA,714
2021,0,5,CE,671
2021,0,5,DF,116
2021,0,5,ES,109
2021,0,5,GO,285
2021,0,5,MA,278
2021,0,5,MG,431
2021,0,5,MS,89
2021,0,5,MT,127
2021,0,5,PA,414
2021,0,5,PB,208
2021,0,5,PE,379
2021,0,5,PI,208
2021,0,5,PR,242
2021,0,5,RJ,321
2021,0,5,RN,174
2021,0,5,RO,77
2021,0,5,RR,17
2021,0,5,RS,344
2021,0,5,SC,171
2021,0,5,SE,119
2021,0,5,SP,627
2021,0,5,TO,71
2021,0,6,AC,50
2021,0,6,AL,85
2021,0,6,AM,173
2021,0,6,AP,46
2021,0,6,BA,475
2021,0,6,CE,385
2021,0,6,DF,91
2021,0,6,ES,86
2021,0,6,GO,223
2021,0,6,MA,199
2021,0,6,MG,364
2021,0,6,MS,68
2021,0,6,MT,113
2021,0,6,PA,374
2021,0,6,PB,178
2021,0,6,PE,208
2021,0,6,PI,152
2021,0,6,PR,227
2021,0,6,RJ,271
2021,0,6,RN,140
2021,0,6,RO,67
2021,0,6,RR,19
2021,0,6,RS,318
2021,0,6,SC,153
2021,0,6,SE,71
2021,0,6,SP,570
2021,0,6,TO,59
2021,0,6,AC,49
2021,0,6,AL,70
2021,0,6,AM,162
2021,0,6,AP,41
2021,0,6,BA,387
2021,0,6,CE,356
2021,0,6,DF,80
2021,0,6,ES,88
2021,0,6,GO,186
2021,0,6,MA,139
2021,0,6,MG,304
2021,0,6,MS,71
2021,0,6,MT,88
2021,0,6,PA,358
2021,0,6,PB,139
2021,0,6,PE,189
2021,0,6,PI,117
2021,0,6,PR,214
2021,0,6,RJ,229
2021,0,6,RN,109
2021,0,6,RO,78
2021,0,6,RR,12
2021,0,6,RS,283
2021,0,6,SC,141
2021,0,6,SE,70
2021,0,6,SP,544
2021,0,6,TO,50
2021,0,6,AC,50
2021,0,6,AL,57
2021,0,6,AM,133
2021,0,6,AP,38
2021,0,6,BA,322
2021,0,6,CE,271
2021,0,6,DF,89
2021,0,6,ES,75
2021,0,6,GO,167
2021,0,6,MA,119
2021,0,6,MG,312
2021,0,6,MS,63
2021,0,6,MT,92
2021,0,6,PA,315
2021,0,6,PB,106
2021,0,6,PE,149
2021,0,6,PI,99
2021,0,6,PR,220
2021,0,6,RJ,226
2021,0,6,RN,107
2021,0,6,RO,64
2021,0,6,RR,16
2021,0,6,RS,283
2021,0,6,SC,114
2021,0,6,SE,60
2021,0,6,SP,521
2021,0,6,TO,31
2021,0,6,AC,46
2021,0,6,AL,61
2021,0,6,AM,138
2021,0,6,AP,37
2021,0,6,BA,295
2021,0,6,CE,247
2021,0,6,DF,95
2021,0,6,ES,66
2021,0,6,GO,165
2021,0,6,MA,118
2021,0,6,MG,306
2021,0,6,MS,60
2021,0,6,MT,87
2021,0,6,PA,292
2021,0,6,PB,130
2021,0,6,PE,167
2021,0,6,PI,76
2021,0,6,PR,195
2021,0,6,RJ,249
2021,0,6,RN,108
2021,0,6,RO,63
2021,0,6,RR,14
2021,0,6,RS,282
2021,0,6,SC,135
2021,0,6,SE,62
2021,0,6,SP,530
2021,0,6,TO,40
2021,0,6,AC,40
2021,0,6,AL,59
2021,0,6,AM,120
2021,0,6,AP,27
2021,0,6,BA,302
2021,0,6,CE,240
2021,0,6,DF,83
2021,0,6,ES,68
2021,0,6,GO,138
2021,0,6,MA,103
2021,0,6,MG,313
2021,0,6,MS,56
2021,0,6,MT,99
2021,0,6,PA,310
2021,0,6,PB,98
2021,0,6,PE,157
2021,0,6,PI,87
2021,0,6,PR,214
2021,0,6,RJ,251
2021,0,6,RN,113
2021,0,6,RO,48
2021,0,6,RR,11
2021,0,6,RS,254
2021,0,6,SC,133
2021,0,6,SE,71
2021,0,6,SP,517
2021,0,6,TO,26
2021,0,6,AC,151
2021,0,6,AL,274
2021,0,6,AM,651
2021,0,6,AP,184
2021,0,6,BA,1271
2021,0,6,CE,940
2021,0,6,DF,375
2021,0,6,ES,281
2021,0,6,GO,588
2021,0,6,MA,522
2021,0,6,MG,1291
2021,0,6,MS,247
2021,0,6,MT,405
